x,y,species cloglog values
3141.0,3141.0,0.4631331
3142.0,3142.0,8.112763E-5
3143.0,3143.0,0.018767208
3144.0,3144.0,0.021321926
3145.0,3145.0,5.211624E-4
3146.0,3146.0,0.1580274
3147.0,3147.0,0.601797
3148.0,3148.0,0.026747957
3149.0,3149.0,0.038309783
3150.0,3150.0,0.037670944
3151.0,3151.0,7.057813E-4
3152.0,3152.0,1.9697303E-8
3153.0,3153.0,3.1836114E-6
3154.0,3154.0,0.025513388
3155.0,3155.0,0.12743233
3156.0,3156.0,0.007912548
3157.0,3157.0,0.10271483
3158.0,3158.0,0.08266556
3159.0,3159.0,0.015143458
3160.0,3160.0,0.122800484
3161.0,3161.0,0.021213535
3162.0,3162.0,2.303032E-5
3163.0,3163.0,0.111455955
3164.0,3164.0,0.61557615
3165.0,3165.0,0.008573486
3166.0,3166.0,0.026781404
3167.0,3167.0,0.014396396
3168.0,3168.0,0.4944644
3169.0,3169.0,0.14085682
3170.0,3170.0,0.1670516
3171.0,3171.0,0.080346726
3172.0,3172.0,3.594658E-6
3173.0,3173.0,1.0314035E-4
3174.0,3174.0,2.2806968E-7
3175.0,3175.0,0.07957861
3176.0,3176.0,0.09195773
3177.0,3177.0,0.6167574
3178.0,3178.0,0.020489356
3179.0,3179.0,0.019123316
3180.0,3180.0,0.49148822
3181.0,3181.0,0.007357255
3182.0,3182.0,7.440128E-7
3183.0,3183.0,2.9817794E-8
3184.0,3184.0,2.2709143E-7
3185.0,3185.0,7.405812E-5
3186.0,3186.0,0.11418898
3187.0,3187.0,1.8647866E-7
3188.0,3188.0,0.41828358
3189.0,3189.0,0.019944137
3190.0,3190.0,0.0039189807
3191.0,3191.0,2.7902593E-4
3192.0,3192.0,0.030555328
3193.0,3193.0,0.007882506
3194.0,3194.0,0.4214919
3195.0,3195.0,0.016768374
3196.0,3196.0,8.5031224E-4
3197.0,3197.0,4.7422305E-4
3198.0,3198.0,2.7059781E-5
3199.0,3199.0,0.006844054
3200.0,3200.0,6.3499087E-6
3201.0,3201.0,0.03494496
3202.0,3202.0,0.24069378
3203.0,3203.0,0.018791383
3204.0,3204.0,0.1467159
3205.0,3205.0,0.13144633
3206.0,3206.0,0.0022271234
3207.0,3207.0,0.004806643
3208.0,3208.0,0.05864191
3209.0,3209.0,0.2824007
3210.0,3210.0,3.9641304E-7
3211.0,3211.0,0.04651394
3212.0,3212.0,0.026674319
3213.0,3213.0,3.2244984E-7
3214.0,3214.0,0.09600044
3215.0,3215.0,0.056376968
3216.0,3216.0,0.2185662
3217.0,3217.0,2.030802E-5
3218.0,3218.0,2.3470706E-7
3219.0,3219.0,0.1298101
3220.0,3220.0,0.26259458
3221.0,3221.0,1.0399593E-7
3222.0,3222.0,1.2805437E-7
3223.0,3223.0,0.0022425833
3224.0,3224.0,6.008301E-4
3225.0,3225.0,2.0929874E-6
3226.0,3226.0,0.09104295
3227.0,3227.0,0.15983649
3228.0,3228.0,0.006037734
3229.0,3229.0,2.7990938E-4
3230.0,3230.0,4.1377752E-5
3231.0,3231.0,6.6372706E-7
3232.0,3232.0,0.009270243
3233.0,3233.0,2.9943628E-6
3234.0,3234.0,0.05106037
3235.0,3235.0,0.6485301
3236.0,3236.0,0.043531347
3237.0,3237.0,0.29934183
3238.0,3238.0,0.026739668
3239.0,3239.0,0.09377746
3240.0,3240.0,0.011203311
3241.0,3241.0,0.17798598
3242.0,3242.0,8.650532E-5
3243.0,3243.0,0.06677961
3244.0,3244.0,3.15872E-4
3245.0,3245.0,0.17068842
3246.0,3246.0,0.06324354
3247.0,3247.0,1.6782232E-4
3248.0,3248.0,0.11860931
3249.0,3249.0,0.019528357
3250.0,3250.0,3.375375E-4
3251.0,3251.0,4.6115998E-5
3252.0,3252.0,0.00994054
3253.0,3253.0,0.02215151
3254.0,3254.0,0.08055412
3255.0,3255.0,0.07236027
3256.0,3256.0,1.4797662E-4
3257.0,3257.0,0.027011272
3258.0,3258.0,0.029000647
3259.0,3259.0,0.05358225
3260.0,3260.0,0.0061875302
3261.0,3261.0,0.0058389823
3262.0,3262.0,0.16183308
3263.0,3263.0,5.109149E-5
3264.0,3264.0,0.016564889
3265.0,3265.0,0.44974467
3266.0,3266.0,0.123531885
3267.0,3267.0,1.4061332E-4
3268.0,3268.0,1.1672283E-5
3269.0,3269.0,0.0074842833
3270.0,3270.0,0.070822895
3271.0,3271.0,0.0020325975
3272.0,3272.0,0.0017878199
3273.0,3273.0,0.27413008
3274.0,3274.0,0.042747844
3275.0,3275.0,1.17431846E-4
3276.0,3276.0,0.45983207
3277.0,3277.0,2.240746E-6
3278.0,3278.0,2.7223537E-4
3279.0,3279.0,0.36849484
3280.0,3280.0,1.24708695E-5
3281.0,3281.0,0.8682121
3282.0,3282.0,0.004912758
3283.0,3283.0,0.51090205
3284.0,3284.0,5.5012133E-6
3285.0,3285.0,1.2183679E-6
3286.0,3286.0,0.5997787
3287.0,3287.0,8.780943E-7
3288.0,3288.0,7.897089E-7
3289.0,3289.0,0.0048389444
3290.0,3290.0,0.121692665
3291.0,3291.0,0.020961614
3292.0,3292.0,0.026493242
3293.0,3293.0,0.32562828
3294.0,3294.0,0.014684117
3295.0,3295.0,0.3861559
3296.0,3296.0,0.1850111
3297.0,3297.0,4.3576545E-8
3298.0,3298.0,0.55704045
3299.0,3299.0,0.054758303
3300.0,3300.0,0.08284723
3301.0,3301.0,0.5181551
3302.0,3302.0,0.08951069
3303.0,3303.0,0.30237973
3304.0,3304.0,0.608928
3305.0,3305.0,0.0072706915
3306.0,3306.0,0.31547475
3307.0,3307.0,4.6298494E-5
3308.0,3308.0,6.6898815E-7
3309.0,3309.0,0.5011516
3310.0,3310.0,0.28095052
3311.0,3311.0,1.2658462E-4
3312.0,3312.0,0.0061466177
3313.0,3313.0,1.6224739E-7
3314.0,3314.0,0.49921045
3315.0,3315.0,0.7686932
3316.0,3316.0,2.0019303E-7
3317.0,3317.0,0.0014854106
3318.0,3318.0,2.6815126E-4
3319.0,3319.0,0.031094072
3320.0,3320.0,0.20683748
3321.0,3321.0,0.59474665
3322.0,3322.0,0.4207188
3323.0,3323.0,1.465203E-4
3324.0,3324.0,6.2646344E-5
3325.0,3325.0,0.1181932
3326.0,3326.0,0.009833424
3327.0,3327.0,9.5251344E-5
3328.0,3328.0,0.1251681
3329.0,3329.0,4.734121E-4
3330.0,3330.0,0.012347722
3331.0,3331.0,4.0251968E-4
3332.0,3332.0,5.042067E-10
3333.0,3333.0,0.0069193467
3334.0,3334.0,8.763735E-6
3335.0,3335.0,0.18217763
3336.0,3336.0,0.037536517
3337.0,3337.0,0.07375708
3338.0,3338.0,0.028016293
3339.0,3339.0,9.7096304E-4
3340.0,3340.0,0.0021747001
3341.0,3341.0,0.013477551
3342.0,3342.0,0.0010612638
3343.0,3343.0,0.28662735
3344.0,3344.0,0.05166545
3345.0,3345.0,7.709681E-5
3346.0,3346.0,0.009857028
3347.0,3347.0,0.0010588578
3348.0,3348.0,5.878406E-5
3349.0,3349.0,0.03405637
3350.0,3350.0,0.0010449333
3351.0,3351.0,0.075825594
3352.0,3352.0,0.0013770292
3353.0,3353.0,0.12921701
3354.0,3354.0,0.0040733228
3355.0,3355.0,0.044580452
3356.0,3356.0,0.042382292
3357.0,3357.0,3.961603E-5
3358.0,3358.0,3.4788775E-7
3359.0,3359.0,0.06565836
3360.0,3360.0,0.13231088
3361.0,3361.0,1.290942E-6
3362.0,3362.0,0.17914796
3363.0,3363.0,0.14199811
3364.0,3364.0,1.4385295E-6
3365.0,3365.0,0.18236633
3366.0,3366.0,0.4826348
3367.0,3367.0,0.0032606584
3368.0,3368.0,0.0069690314
3369.0,3369.0,0.03579805
3370.0,3370.0,0.0075125494
3371.0,3371.0,0.03213594
3372.0,3372.0,1.2310826E-5
3373.0,3373.0,7.5013713E-7
3374.0,3374.0,0.0027856186
3375.0,3375.0,3.0674837E-6
3376.0,3376.0,0.69061923
3377.0,3377.0,0.7048368
3378.0,3378.0,0.0010657735
3379.0,3379.0,0.8027991
3380.0,3380.0,0.015424122
3381.0,3381.0,0.12284515
3382.0,3382.0,0.0057595856
3383.0,3383.0,0.017933436
3384.0,3384.0,0.12786926
3385.0,3385.0,2.379806E-8
3386.0,3386.0,1.1356075E-6
3387.0,3387.0,0.21363905
3388.0,3388.0,0.115249306
3389.0,3389.0,6.031574E-5
3390.0,3390.0,1.4720422E-4
3391.0,3391.0,0.0029691919
3392.0,3392.0,0.0061071846
3393.0,3393.0,2.3575468E-4
3394.0,3394.0,0.016457284
3395.0,3395.0,2.4142759E-5
3396.0,3396.0,0.0155151095
3397.0,3397.0,0.018759372
3398.0,3398.0,4.963636E-4
3399.0,3399.0,5.653974E-4
3400.0,3400.0,3.091171E-4
3401.0,3401.0,0.3463817
3402.0,3402.0,0.0029150972
3403.0,3403.0,7.392528E-5
3404.0,3404.0,3.980631E-6
3405.0,3405.0,1.2095614E-6
3406.0,3406.0,0.15547259
3407.0,3407.0,1.3840057E-7
3408.0,3408.0,0.4112154
3409.0,3409.0,0.4516707
3410.0,3410.0,5.656873E-4
3411.0,3411.0,0.05752254
3412.0,3412.0,7.253036E-5
3413.0,3413.0,0.0016993977
3414.0,3414.0,0.014890077
3415.0,3415.0,0.093393475
3416.0,3416.0,0.08987659
3417.0,3417.0,0.43908828
3418.0,3418.0,1.2881358E-4
3419.0,3419.0,0.008539782
3420.0,3420.0,4.197521E-4
3421.0,3421.0,0.06859407
3422.0,3422.0,3.2270324E-5
3423.0,3423.0,0.55348843
3424.0,3424.0,2.0341857E-5
3425.0,3425.0,9.7728545E-5
3426.0,3426.0,1.7348247E-6
3427.0,3427.0,0.016402643
3428.0,3428.0,1.0292989E-7
3429.0,3429.0,0.17506622
3430.0,3430.0,0.006491416
3431.0,3431.0,8.007406E-7
3432.0,3432.0,0.0054481593
3433.0,3433.0,0.0016567147
3434.0,3434.0,1.7729134E-4
3435.0,3435.0,3.226904E-7
3436.0,3436.0,7.928668E-6
3437.0,3437.0,0.1306292
3438.0,3438.0,0.015667882
3439.0,3439.0,0.16771145
3440.0,3440.0,0.0064935093
3441.0,3441.0,0.012832319
3442.0,3442.0,0.008044501
3443.0,3443.0,0.4954034
3444.0,3444.0,0.2549482
3445.0,3445.0,1.3722097E-5
3446.0,3446.0,0.061350107
3447.0,3447.0,0.07979529
3448.0,3448.0,3.5341813E-8
3449.0,3449.0,0.021796988
3450.0,3450.0,0.01856816
3451.0,3451.0,0.17573366
3452.0,3452.0,0.0017751021
3453.0,3453.0,0.46195942
3454.0,3454.0,0.040835455
3455.0,3455.0,0.3938462
3456.0,3456.0,0.04767957
3457.0,3457.0,6.7604095E-4
3458.0,3458.0,0.066599496
3459.0,3459.0,4.5849575E-8
3460.0,3460.0,9.3562016E-7
3461.0,3461.0,2.3156786E-4
3462.0,3462.0,1.4358591E-6
3463.0,3463.0,1.7377996E-4
3464.0,3464.0,0.020661943
3465.0,3465.0,9.401703E-5
3466.0,3466.0,0.27376413
3467.0,3467.0,0.102013476
3468.0,3468.0,0.13006361
3469.0,3469.0,0.2878902
3470.0,3470.0,0.2919217
3471.0,3471.0,0.23577385
3472.0,3472.0,0.097501196
3473.0,3473.0,0.007275729
3474.0,3474.0,0.12425438
3475.0,3475.0,0.029960383
3476.0,3476.0,0.8593094
3477.0,3477.0,0.12214661
3478.0,3478.0,0.00927074
3479.0,3479.0,0.08092383
3480.0,3480.0,0.021483485
3481.0,3481.0,1.1558409E-6
3482.0,3482.0,5.3764404E-7
3483.0,3483.0,0.70605266
3484.0,3484.0,0.14355417
3485.0,3485.0,0.018839452
3486.0,3486.0,0.05954504
3487.0,3487.0,0.031300757
3488.0,3488.0,0.47950593
3489.0,3489.0,0.036222752
3490.0,3490.0,0.89972126
3491.0,3491.0,0.18348223
3492.0,3492.0,0.017161164
3493.0,3493.0,1.9385373E-9
3494.0,3494.0,5.2263942E-5
3495.0,3495.0,1.3681447E-4
3496.0,3496.0,0.11792835
3497.0,3497.0,0.07789676
3498.0,3498.0,0.48298562
3499.0,3499.0,0.3205714
3500.0,3500.0,0.2994114
3501.0,3501.0,0.6307464
3502.0,3502.0,6.6751876E-5
3503.0,3503.0,0.2385963
3504.0,3504.0,0.4888684
3505.0,3505.0,0.06870213
3506.0,3506.0,1.4009298E-6
3507.0,3507.0,4.8752185E-7
3508.0,3508.0,0.035928678
3509.0,3509.0,0.020802014
3510.0,3510.0,0.0022007169
3511.0,3511.0,0.0011654116
3512.0,3512.0,0.010946646
3513.0,3513.0,3.537094E-4
3514.0,3514.0,2.2689565E-5
3515.0,3515.0,1.98577E-4
3516.0,3516.0,0.2363296
3517.0,3517.0,0.005036653
3518.0,3518.0,2.7480319E-6
3519.0,3519.0,0.26142684
3520.0,3520.0,0.59719455
3521.0,3521.0,0.010159046
3522.0,3522.0,2.937371E-4
3523.0,3523.0,5.6906725E-7
3524.0,3524.0,0.05063067
3525.0,3525.0,0.30624956
3526.0,3526.0,9.678954E-7
3527.0,3527.0,0.049954887
3528.0,3528.0,4.9299754E-8
3529.0,3529.0,0.2085208
3530.0,3530.0,0.052792456
3531.0,3531.0,3.1983553E-4
3532.0,3532.0,0.121034406
3533.0,3533.0,7.101221E-6
3534.0,3534.0,0.004398305
3535.0,3535.0,4.0501763E-7
3536.0,3536.0,0.44685996
3537.0,3537.0,0.051245913
3538.0,3538.0,6.8898673E-9
3539.0,3539.0,1.1453341E-8
3540.0,3540.0,6.591252E-5
3541.0,3541.0,0.0801885
3542.0,3542.0,0.036549885
3543.0,3543.0,0.024848739
3544.0,3544.0,0.03491751
3545.0,3545.0,5.1149937E-7
3546.0,3546.0,2.087193E-5
3547.0,3547.0,0.21105474
3548.0,3548.0,0.10427357
3549.0,3549.0,2.1203725E-5
3550.0,3550.0,0.8097201
3551.0,3551.0,0.888585
3552.0,3552.0,0.07423175
3553.0,3553.0,8.713923E-9
3554.0,3554.0,0.039494213
3555.0,3555.0,0.008247105
3556.0,3556.0,0.0630922
3557.0,3557.0,2.488105E-4
3558.0,3558.0,0.0010101513
3559.0,3559.0,1.7699697E-6
3560.0,3560.0,0.19082074
3561.0,3561.0,0.2462139
3562.0,3562.0,0.022659596
3563.0,3563.0,1.5601561E-8
3564.0,3564.0,0.02805869
3565.0,3565.0,0.08873963
3566.0,3566.0,9.6326414E-4
3567.0,3567.0,0.46583933
3568.0,3568.0,0.23801695
3569.0,3569.0,1.8977377E-4
3570.0,3570.0,0.04438662
3571.0,3571.0,0.0361935
3572.0,3572.0,2.158686E-5
3573.0,3573.0,0.48497716
3574.0,3574.0,5.4302596E-4
3575.0,3575.0,8.130829E-5
3576.0,3576.0,0.0037730623
3577.0,3577.0,0.35415804
3578.0,3578.0,4.287916E-6
3579.0,3579.0,1.2579098E-4
3580.0,3580.0,0.8462579
3581.0,3581.0,0.006644722
3582.0,3582.0,0.12761374
3583.0,3583.0,7.884244E-7
3584.0,3584.0,1.6692543E-4
3585.0,3585.0,0.55616224
3586.0,3586.0,2.2658253E-4
3587.0,3587.0,0.08102068
3588.0,3588.0,0.018528186
3589.0,3589.0,1.6393931E-6
3590.0,3590.0,0.18425912
3591.0,3591.0,0.04475855
3592.0,3592.0,0.1588128
3593.0,3593.0,0.08415312
3594.0,3594.0,0.013151961
3595.0,3595.0,0.3876943
3596.0,3596.0,5.0364183E-6
3597.0,3597.0,1.7740275E-4
3598.0,3598.0,0.026473036
3599.0,3599.0,0.0016541515
3600.0,3600.0,1.2123822E-4
3601.0,3601.0,0.0025548984
3602.0,3602.0,4.97358E-7
3603.0,3603.0,0.9938866
3604.0,3604.0,0.057897273
3605.0,3605.0,9.21601E-5
3606.0,3606.0,0.21371336
3607.0,3607.0,2.568307E-4
3608.0,3608.0,0.4292879
3609.0,3609.0,0.03642221
3610.0,3610.0,0.15174462
3611.0,3611.0,2.3446529E-7
3612.0,3612.0,3.1052828E-6
3613.0,3613.0,0.15548226
3614.0,3614.0,1.1307258E-6
3615.0,3615.0,0.040989358
3616.0,3616.0,3.5598373E-7
3617.0,3617.0,0.19115083
3618.0,3618.0,0.10318342
3619.0,3619.0,0.577815
3620.0,3620.0,1.2858113E-4
3621.0,3621.0,0.019244635
3622.0,3622.0,0.13161676
3623.0,3623.0,0.005912913
3624.0,3624.0,0.31920493
3625.0,3625.0,5.3773143E-5
3626.0,3626.0,5.463054E-4
3627.0,3627.0,3.4029163E-5
3628.0,3628.0,1.9008225E-4
3629.0,3629.0,0.48593998
3630.0,3630.0,0.43207878
3631.0,3631.0,3.6385105E-4
3632.0,3632.0,0.0011023579
3633.0,3633.0,1.5279219E-6
3634.0,3634.0,0.006649621
3635.0,3635.0,0.11503811
3636.0,3636.0,0.6232164
3637.0,3637.0,1.6031087E-4
3638.0,3638.0,7.124578E-6
3639.0,3639.0,0.21501683
3640.0,3640.0,0.008213252
3641.0,3641.0,0.16210598
3642.0,3642.0,0.0020198675
3643.0,3643.0,0.04156044
3644.0,3644.0,0.39263767
3645.0,3645.0,0.0013583109
3646.0,3646.0,0.083485544
3647.0,3647.0,0.03313467
3648.0,3648.0,0.012916772
3649.0,3649.0,0.33507302
3650.0,3650.0,0.07485378
3651.0,3651.0,9.627934E-4
3652.0,3652.0,0.038111504
3653.0,3653.0,0.0028628444
3654.0,3654.0,0.18890142
3655.0,3655.0,0.014975723
3656.0,3656.0,0.40701625
3657.0,3657.0,0.008585962
3658.0,3658.0,0.06503105
3659.0,3659.0,6.5747365E-8
3660.0,3660.0,0.27186596
3661.0,3661.0,0.0068324623
3662.0,3662.0,4.383327E-5
3663.0,3663.0,2.4915272E-7
3664.0,3664.0,0.3057948
3665.0,3665.0,0.45541215
3666.0,3666.0,0.0016524795
3667.0,3667.0,0.03557732
3668.0,3668.0,0.0022877154
3669.0,3669.0,0.0054263608
3670.0,3670.0,0.04740769
3671.0,3671.0,0.27524412
3672.0,3672.0,0.2433524
3673.0,3673.0,4.8065552E-4
3674.0,3674.0,0.041012887
3675.0,3675.0,0.38854793
3676.0,3676.0,0.5847675
3677.0,3677.0,1.8907553E-10
3678.0,3678.0,0.0022323513
3679.0,3679.0,0.027790328
3680.0,3680.0,0.26608616
3681.0,3681.0,1.837144E-4
3682.0,3682.0,5.538841E-8
3683.0,3683.0,0.010027933
3684.0,3684.0,0.15367596
3685.0,3685.0,5.885332E-6
3686.0,3686.0,0.10670861
3687.0,3687.0,0.06140597
3688.0,3688.0,0.046180014
3689.0,3689.0,0.034684736
3690.0,3690.0,3.0587E-4
3691.0,3691.0,0.11854682
3692.0,3692.0,0.046695616
3693.0,3693.0,2.571183E-4
3694.0,3694.0,7.563023E-7
3695.0,3695.0,0.009276035
3696.0,3696.0,1.7309403E-5
3697.0,3697.0,0.071339615
3698.0,3698.0,0.0034430034
3699.0,3699.0,0.05394981
3700.0,3700.0,1.7283461E-4
3701.0,3701.0,0.37072015
3702.0,3702.0,0.007046004
3703.0,3703.0,0.0010990833
3704.0,3704.0,0.6741975
3705.0,3705.0,0.030451432
3706.0,3706.0,4.6201944E-6
3707.0,3707.0,0.07482668
3708.0,3708.0,0.011137182
3709.0,3709.0,0.31121558
3710.0,3710.0,0.014896864
3711.0,3711.0,0.669974
3712.0,3712.0,2.1790597E-4
3713.0,3713.0,0.041133054
3714.0,3714.0,7.514581E-5
3715.0,3715.0,0.026416004
3716.0,3716.0,0.33041692
3717.0,3717.0,0.11286456
3718.0,3718.0,0.44961134
3719.0,3719.0,1.768813E-4
3720.0,3720.0,2.2882105E-5
3721.0,3721.0,1.1066645E-4
3722.0,3722.0,2.0551543E-4
3723.0,3723.0,0.055884626
3724.0,3724.0,0.047364183
3725.0,3725.0,0.03218693
3726.0,3726.0,0.04984209
3727.0,3727.0,3.1845202E-9
3728.0,3728.0,0.0013776823
3729.0,3729.0,8.963902E-10
3730.0,3730.0,1.245042E-4
3731.0,3731.0,0.0017320176
3732.0,3732.0,0.5600032
3733.0,3733.0,2.8699371E-6
3734.0,3734.0,7.997117E-4
3735.0,3735.0,0.018302022
3736.0,3736.0,0.028279979
3737.0,3737.0,0.6794193
3738.0,3738.0,0.054163765
3739.0,3739.0,1.3502067E-6
3740.0,3740.0,0.6898597
3741.0,3741.0,0.05666429
3742.0,3742.0,4.6841875E-10
3743.0,3743.0,0.0021771337
3744.0,3744.0,0.002726631
3745.0,3745.0,0.24672729
3746.0,3746.0,0.055454753
3747.0,3747.0,0.117890455
3748.0,3748.0,0.26343986
3749.0,3749.0,0.0020724828
3750.0,3750.0,0.51429844
3751.0,3751.0,3.9817705E-6
3752.0,3752.0,0.12647893
3753.0,3753.0,4.926653E-4
3754.0,3754.0,0.07327949
3755.0,3755.0,0.06719055
3756.0,3756.0,0.45856094
3757.0,3757.0,1.3432292E-4
3758.0,3758.0,6.5189524E-5
3759.0,3759.0,0.030087816
3760.0,3760.0,0.18526693
3761.0,3761.0,0.05593907
3762.0,3762.0,0.010937337
3763.0,3763.0,5.486857E-4
3764.0,3764.0,0.0018420613
3765.0,3765.0,4.20546E-4
3766.0,3766.0,0.26024982
3767.0,3767.0,1.9302948E-7
3768.0,3768.0,0.07636146
3769.0,3769.0,0.023424366
3770.0,3770.0,6.2430554E-5
3771.0,3771.0,0.58177805
3772.0,3772.0,0.044776447
3773.0,3773.0,0.8117057
3774.0,3774.0,1.08712904E-7
3775.0,3775.0,9.916194E-4
3776.0,3776.0,0.0750508
3777.0,3777.0,0.44934523
3778.0,3778.0,1.3027029E-6
3779.0,3779.0,4.8531103E-4
3780.0,3780.0,4.4786142E-7
3781.0,3781.0,5.1906245E-4
3782.0,3782.0,0.015856732
3783.0,3783.0,0.0018726372
3784.0,3784.0,0.128591
3785.0,3785.0,0.5305726
3786.0,3786.0,9.008799E-7
3787.0,3787.0,2.7366015E-4
3788.0,3788.0,0.014802198
3789.0,3789.0,0.002316427
3790.0,3790.0,0.09244831
3791.0,3791.0,0.001462587
3792.0,3792.0,1.5601378E-8
3793.0,3793.0,0.37400624
3794.0,3794.0,4.68215E-4
3795.0,3795.0,0.23399237
3796.0,3796.0,0.0061230455
3797.0,3797.0,1.5274328E-4
3798.0,3798.0,0.17864697
3799.0,3799.0,0.39464855
3800.0,3800.0,0.20960559
3801.0,3801.0,0.11310375
3802.0,3802.0,0.0018790123
3803.0,3803.0,0.018802887
3804.0,3804.0,0.0020852853
3805.0,3805.0,1.0195932E-5
3806.0,3806.0,0.10098393
3807.0,3807.0,2.4296249E-5
3808.0,3808.0,0.70287806
3809.0,3809.0,0.5388593
3810.0,3810.0,0.23948118
3811.0,3811.0,0.13885547
3812.0,3812.0,0.61194044
3813.0,3813.0,5.1594285E-5
3814.0,3814.0,0.13311069
3815.0,3815.0,0.059909668
3816.0,3816.0,5.6022037E-7
3817.0,3817.0,4.4926468E-4
3818.0,3818.0,0.020941151
3819.0,3819.0,0.03095161
3820.0,3820.0,0.058441974
3821.0,3821.0,0.11519281
3822.0,3822.0,0.8254682
3823.0,3823.0,0.23110181
3824.0,3824.0,0.14861193
3825.0,3825.0,7.344097E-5
3826.0,3826.0,5.1814704E-6
3827.0,3827.0,0.018883523
3828.0,3828.0,0.0060596457
3829.0,3829.0,0.0043664067
3830.0,3830.0,0.3895482
3831.0,3831.0,0.0017187318
3832.0,3832.0,1.3352909E-5
3833.0,3833.0,0.6787926
3834.0,3834.0,0.046585876
3835.0,3835.0,0.14253041
3836.0,3836.0,0.058910627
3837.0,3837.0,0.04526581
3838.0,3838.0,3.3768406E-4
3839.0,3839.0,0.05431554
3840.0,3840.0,0.015457719
3841.0,3841.0,1.0741187E-5
3842.0,3842.0,0.06457219
3843.0,3843.0,0.12998985
3844.0,3844.0,1.4952393E-4
3845.0,3845.0,0.011602454
3846.0,3846.0,4.909907E-4
3847.0,3847.0,0.7758461
3848.0,3848.0,0.12653106
3849.0,3849.0,0.0016729488
3850.0,3850.0,0.021080112
3851.0,3851.0,0.0314089
3852.0,3852.0,0.001542938
3853.0,3853.0,0.47152272
3854.0,3854.0,0.025408844
3855.0,3855.0,0.39027804
3856.0,3856.0,9.052512E-9
3857.0,3857.0,4.025199E-8
3858.0,3858.0,0.022741558
3859.0,3859.0,0.0719011
3860.0,3860.0,0.52037925
3861.0,3861.0,0.050578646
3862.0,3862.0,0.36930004
3863.0,3863.0,0.123173885
3864.0,3864.0,0.09658435
3865.0,3865.0,3.3207834E-4
3866.0,3866.0,0.04622113
3867.0,3867.0,7.978392E-6
3868.0,3868.0,0.05798962
3869.0,3869.0,0.40293726
3870.0,3870.0,6.51899E-4
3871.0,3871.0,0.03671861
3872.0,3872.0,0.012984257
3873.0,3873.0,0.25359347
3874.0,3874.0,0.0026666783
3875.0,3875.0,0.57519764
3876.0,3876.0,0.15564029
3877.0,3877.0,2.613516E-7
3878.0,3878.0,0.018544603
3879.0,3879.0,0.328001
3880.0,3880.0,1.5038827E-7
3881.0,3881.0,0.09999952
3882.0,3882.0,4.781816E-10
3883.0,3883.0,1.403415E-7
3884.0,3884.0,0.31983295
3885.0,3885.0,6.481422E-5
3886.0,3886.0,0.0013476856
3887.0,3887.0,0.00339809
3888.0,3888.0,0.32152283
3889.0,3889.0,2.724411E-4
3890.0,3890.0,0.16190434
3891.0,3891.0,1.4777282E-6
3892.0,3892.0,0.023967756
3893.0,3893.0,1.3543988E-7
3894.0,3894.0,0.007269418
3895.0,3895.0,0.0022473845
3896.0,3896.0,0.12937401
3897.0,3897.0,0.39226755
3898.0,3898.0,0.3087495
3899.0,3899.0,0.3186211
3900.0,3900.0,0.030957961
3901.0,3901.0,3.6387568E-4
3902.0,3902.0,2.938072E-9
3903.0,3903.0,0.0029407933
3904.0,3904.0,0.15927221
3905.0,3905.0,0.15971012
3906.0,3906.0,0.12285716
3907.0,3907.0,1.7863761E-4
3908.0,3908.0,0.0018091714
3909.0,3909.0,4.401222E-7
3910.0,3910.0,1.702769E-4
3911.0,3911.0,0.0048860232
3912.0,3912.0,0.019365741
3913.0,3913.0,3.503776E-5
3914.0,3914.0,1.6737966E-5
3915.0,3915.0,0.18037756
3916.0,3916.0,0.057300977
3917.0,3917.0,0.012722232
3918.0,3918.0,1.3229644E-6
3919.0,3919.0,0.40390483
3920.0,3920.0,0.040465396
3921.0,3921.0,0.30293906
3922.0,3922.0,1.3270675E-6
3923.0,3923.0,0.4036157
3924.0,3924.0,0.06785222
3925.0,3925.0,0.11040427
3926.0,3926.0,0.0042576483
3927.0,3927.0,5.966768E-6
3928.0,3928.0,2.6328082E-4
3929.0,3929.0,4.2537635E-5
3930.0,3930.0,0.17413674
3931.0,3931.0,0.13081191
3932.0,3932.0,6.2543015E-9
3933.0,3933.0,2.391141E-7
3934.0,3934.0,0.066165395
3935.0,3935.0,0.12869842
3936.0,3936.0,6.035678E-7
3937.0,3937.0,0.0057089124
3938.0,3938.0,0.24425426
3939.0,3939.0,0.04440198
3940.0,3940.0,1.9522881E-6
3941.0,3941.0,3.9622007E-4
3942.0,3942.0,1.544099E-6
3943.0,3943.0,1.930678E-6
3944.0,3944.0,0.17222396
3945.0,3945.0,0.012520435
3946.0,3946.0,0.001447103
3947.0,3947.0,0.19765821
3948.0,3948.0,0.06436164
3949.0,3949.0,0.05172876
3950.0,3950.0,0.11617474
3951.0,3951.0,0.03744897
3952.0,3952.0,0.05612293
3953.0,3953.0,0.49550396
3954.0,3954.0,8.923605E-4
3955.0,3955.0,5.535713E-7
3956.0,3956.0,2.203426E-7
3957.0,3957.0,0.31285
3958.0,3958.0,0.046295747
3959.0,3959.0,0.027012287
3960.0,3960.0,4.7229165E-7
3961.0,3961.0,0.66567725
3962.0,3962.0,0.6276007
3963.0,3963.0,2.0890086E-5
3964.0,3964.0,0.08106207
3965.0,3965.0,0.04350257
3966.0,3966.0,7.8906806E-4
