Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.03629E-3,62.840009106,0.771112058,0.049249249,0.637413395,0
1.04074E-3,63.048093458,0.77255514,0.048948949,0.638568129,0
1.04358E-3,63.464672335,0.77347255,0.048348348,0.643187067,0
1.04886E-3,63.569558162,0.775168258,0.048198198,0.643187067,0
1.05477E-3,63.780399452,0.777052698,0.047897898,0.644341801,0
1.05673E-3,64.308765238,0.777672945,0.046996997,0.644341801,0
1.07096E-3,64.734903438,0.782128838,0.046546547,0.653579677,0
1.07542E-3,71.910782683,0.783507444,0.036486486,0.730946882,0
1.07569E-3,72.018351208,0.783588726,0.036336336,0.730946882,0
1.09552E-3,72.345571087,0.789610664,0.035885886,0.732101617,0
1.10268E-3,72.896732828,0.791742888,0.035135135,0.736720554,0
1.10616E-3,83.923859091,0.792773039,0.02012012,0.852193995,0
1.11363E-3,86.026315226,0.794963338,0.017267267,0.874133949,0
1.13601E-3,86.252562299,0.801388139,0.016966967,0.875288684,0
1.1472E-3,86.594482838,0.804525397,0.016516517,0.878752887,0
1.1527E-3,87.170357822,0.806050167,0.015765766,0.884526559,0
1.15981E-3,87.28633835,0.808001479,0.015615616,0.884526559,0
1.16923E-3,87.520006533,0.810559487,0.015315315,0.886836028,0
1.17434E-3,88.342045775,0.811931939,0.014114114,0.886836028,0
1.20389E-3,88.580403388,0.81967397,0.013963964,0.894919169,0
1.21894E-3,93.638228087,0.823494833,0.007657658,0.943418014,0
1.22369E-3,93.760597458,0.824685434,0.007507508,0.944572748,0
1.24659E-3,94.009275004,0.830303797,0.007207207,0.946882217,0
1.24781E-3,97.125861019,0.830599887,0.003453453,0.975750577,0
1.31211E-3,98.504884678,0.845410144,0.001801802,0.988452656,0
1.3314E-3,98.900446334,0.849594669,0.001351351,0.991916859,0
1.33216E-3,99.299941645,0.849758219,0.000900901,0.995381062,0
1.3783E-3,99.574891779,0.859305609,0.000600601,0.997690531,0
1.40548E-3,99.854896186,0.864641456,0.0003003,0.998845266,0
1.45104E-3,100,0.87313833,0.00015015,1,0
